index,x,y,z,HoldTime,GimblePitch
1,3.0,3.0,3.0,10.016666666666667,0.0
2,2.0,3.0,3.0,10.016666666666667,0.0
3,2.0,3.0,2.5,10.016666666666667,0.0
4,3.0,3.0,2.5,10.016666666666667,0.0
5,3.0,3.0,2.0,10.016666666666667,0.0
6,2.0,3.0,2.0,10.016666666666667,0.0
7,2.0,3.0,1.5,10.016666666666667,0.0
8,3.0,3.0,1.5,10.016666666666667,0.0
9,3.0,3.0,1.0,10.016666666666667,0.0
10,2.0,3.0,1.0,10.016666666666667,0.0
