T2025_08_06__194045_378,user,53
T2025_08_06__194045_394,user,41,129,3,3.058,0.784,0.786,2,na,107,0,na,na,na
T2025_08_06__194045_396,user,41,133,3,na,na,na,-8509,53,-1363,5081,na,na,na,na,na,na
T2025_08_06__194045_525,user,53
T2025_08_06__194045_539,user,41,129,3,3.118,0.827,0.791,2,na,107,0,na,na,na
T2025_08_06__194045_542,user,41,133,3,na,na,na,-8542,372,-1768,4918,na,na,na,na,na,na
T2025_08_06__194045_669,user,53
T2025_08_06__194045_685,user,41,129,3,3.178,0.870,0.800,2,na,107,0,na,na,na
T2025_08_06__194045_687,user,41,133,3,na,na,na,-8580,481,-2015,4691,na,na,na,na,na,na
T2025_08_06__194045_816,user,53
T2025_08_06__194045_830,user,41,129,3,3.239,0.918,0.823,2,na,108,0,na,na,na
T2025_08_06__194045_833,user,41,133,3,na,na,na,-8544,768,-2138,4717,na,na,na,na,na,na
T2025_08_06__194045_960,user,53
T2025_08_06__194045_976,user,41,129,3,3.290,0.967,0.834,2,na,107,0,na,na,na
T2025_08_06__194045_978,user,41,133,3,na,na,na,-8642,736,-1782,4483,na,na,na,na,na,na
T2025_08_06__194046_106,user,53
T2025_08_06__194046_121,user,41,129,3,3.346,1.013,0.834,2,na,107,0,na,na,na
T2025_08_06__194046_123,user,41,133,3,na,na,na,-8702,479,-1888,4447,na,na,na,na,na,na
T2025_08_06__194046_251,user,53
T2025_08_06__194046_267,user,41,129,3,3.407,1.055,0.854,2,na,107,0,na,na,na
T2025_08_06__194046_269,user,41,133,3,na,na,na,-8737,300,-1902,4395,na,na,na,na,na,na
T2025_08_06__194046_396,user,53
T2025_08_06__194046_412,user,41,129,3,3.465,1.108,0.851,2,na,107,0,na,na,na
T2025_08_06__194046_414,user,41,133,3,na,na,na,-8912,286,-1564,4178,na,na,na,na,na,na
T2025_08_06__194046_545,user,53
T2025_08_06__194046_556,user,41,129,3,3.518,1.149,0.859,2,na,108,0,na,na,na
T2025_08_06__194046_560,user,41,133,3,na,na,na,-9023,329,-1653,4014,na,na,na,na,na,na
T2025_08_06__194046_688,user,53
T2025_08_06__194046_703,user,41,129,3,3.580,1.193,0.862,2,na,107,0,na,na,na
T2025_08_06__194046_705,user,41,133,3,na,na,na,-9038,281,-1824,3919,na,na,na,na,na,na
T2025_08_06__194046_833,user,53
T2025_08_06__194046_847,user,41,129,3,3.632,1.243,0.869,2,na,107,0,na,na,na
T2025_08_06__194046_850,user,41,133,3,na,na,na,-9075,227,-1427,3990,na,na,na,na,na,na
T2025_08_06__194046_979,user,53
T2025_08_06__194046_994,user,41,129,3,3.679,1.292,0.849,2,na,107,0,na,na,na
T2025_08_06__194046_996,user,41,133,3,na,na,na,-8985,193,-1852,4045,na,na,na,na,na,na
T2025_08_06__194047_124,user,53
T2025_08_06__194047_138,user,41,129,3,3.717,1.334,0.858,2,na,107,0,na,na,na
T2025_08_06__194047_141,user,41,133,3,na,na,na,-8985,-314,-2137,3869,na,na,na,na,na,na
