2025.08.01, 15:13:57.632,Master 2 slave send: 148 163 1 0 0 0 3 0 0 0 0 0 0 0 0 2 0 0 
2025.08.01, 15:13:57.691,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 0 0 0 0 0 3 0 0 
2025.08.01, 15:13:57.833,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 
2025.08.01, 15:13:58.276,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 5 1 0 
2025.08.01, 15:13:58.300,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 6 1 0 
2025.08.01, 15:13:58.401,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 7 1 0 
2025.08.01, 15:13:58.510,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 8 1 0 
2025.08.01, 15:13:58.618,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 9 1 0 
2025.08.01, 15:13:58.743,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 10 1 0 
2025.08.01, 15:13:58.860,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 11 1 0 
2025.08.01, 15:13:59.001,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 12 1 0 
2025.08.01, 15:13:59.075,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 13 1 0 
2025.08.01, 15:13:59.193,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 14 1 0 
2025.08.01, 15:13:59.293,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 15 1 0 
2025.08.01, 15:13:59.410,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 16 1 0 
2025.08.01, 15:13:59.519,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 17 1 0 
2025.08.01, 15:13:59.619,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 18 1 0 
2025.08.01, 15:13:59.736,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 19 1 0 
2025.08.01, 15:13:59.827,reinit udp master threads: 1
2025.08.01, 15:13:59.852,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 20 1 0 
2025.08.01, 15:13:59.985,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 21 1 0 
2025.08.01, 15:14:00.059,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 22 1 0 
2025.08.01, 15:14:00.169,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 23 1 0 
2025.08.01, 15:14:00.353,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 24 1 0 
2025.08.01, 15:14:00.527,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 25 1 0 
2025.08.01, 15:14:00.603,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 26 1 0 
2025.08.01, 15:14:00.728,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 27 1 0 
2025.08.01, 15:14:01.078,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 28 1 0 
2025.08.01, 15:14:01.203,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 29 1 0 
2025.08.01, 15:14:01.270,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 30 1 0 
2025.08.01, 15:14:01.370,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 31 1 0 
2025.08.01, 15:14:01.479,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 32 1 0 
2025.08.01, 15:14:01.595,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 33 1 0 
2025.08.01, 15:14:01.695,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 34 1 0 
2025.08.01, 15:14:01.812,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 35 1 0 
2025.08.01, 15:14:01.953,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 36 1 0 
2025.08.01, 15:14:02.030,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 37 1 0 
2025.08.01, 15:14:02.145,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 1 0 0 0 0 38 1 0 
