2025.08.01, 14:09:14.470,Master 2 slave send: 148 163 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
2025.08.01, 14:09:14.601,Master 2 slave send: 148 163 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 
2025.08.01, 14:09:14.692,Master 2 slave send: 148 163 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 
2025.08.01, 14:09:15.065,Master 2 slave send: 148 163 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 1 
2025.08.01, 14:09:15.867,reinit udp master threads: 1
2025.08.01, 14:09:16.227,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 6 2 1 
2025.08.01, 14:09:16.349,reinit udp master threads: 1
2025.08.01, 14:09:16.529,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 7 2 1 
2025.08.01, 14:09:17.053,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 8 2 1 
2025.08.01, 14:09:17.643,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 9 2 1 
2025.08.01, 14:09:17.827,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 10 2 1 
2025.08.01, 14:09:17.909,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 11 2 1 
2025.08.01, 14:09:18.195,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 12 2 1 
2025.08.01, 14:09:18.376,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 13 2 1 
2025.08.01, 14:09:18.458,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 14 2 1 
2025.08.01, 14:09:18.814,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 15 2 1 
2025.08.01, 14:09:18.872,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 16 2 1 
2025.08.01, 14:09:18.988,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 17 2 1 
2025.08.01, 14:09:19.095,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 18 2 1 
2025.08.01, 14:09:19.299,Master 2 slave send: 148 163 0 0 0 0 3 0 0 0 2 0 0 0 0 19 2 1 
