T2025_08_07__190114_499,user,53
T2025_08_07__190114_514,user,41,129,3,3.661,3.094,0.578,2,na,107,0,na,na,na
T2025_08_07__190114_516,user,41,133,3,na,na,na,9060,-13,-108,4223,na,na,na,na,na,na
T2025_08_07__190114_645,user,53
T2025_08_07__190114_659,user,41,129,3,3.648,3.100,0.600,2,na,107,0,na,na,na
T2025_08_07__190114_661,user,41,133,3,na,na,na,8964,87,-204,4427,na,na,na,na,na,na
T2025_08_07__190114_790,user,53
T2025_08_07__190114_805,user,41,129,3,3.658,3.093,0.586,2,na,107,0,na,na,na
T2025_08_07__190114_807,user,41,133,3,na,na,na,8987,153,453,4336,na,na,na,na,na,na
T2025_08_07__190114_935,user,53
T2025_08_07__190114_950,user,41,129,3,3.679,3.073,0.431,2,na,107,0,na,na,na
T2025_08_07__190114_952,user,41,133,3,na,na,na,8789,394,787,4713,na,na,na,na,na,na
T2025_08_07__190115_081,user,53
T2025_08_07__190115_096,user,41,129,3,3.639,3.109,0.636,2,na,107,0,na,na,na
T2025_08_07__190115_098,user,41,133,3,na,na,na,8680,524,623,4865,na,na,na,na,na,na
T2025_08_07__190115_226,user,53
T2025_08_07__190115_241,user,41,129,3,3.658,3.092,0.590,2,na,107,0,na,na,na
T2025_08_07__190115_243,user,41,133,3,na,na,na,8494,-233,-265,5271,na,na,na,na,na,na
T2025_08_07__190115_371,user,53
T2025_08_07__190115_386,user,41,129,3,3.666,3.083,0.582,2,na,107,0,na,na,na
T2025_08_07__190115_389,user,41,133,3,na,na,na,8412,204,-476,5361,na,na,na,na,na,na
T2025_08_07__190115_517,user,53
T2025_08_07__190115_532,user,41,129,3,3.664,3.084,0.577,2,na,107,0,na,na,na
T2025_08_07__190115_534,user,41,133,3,na,na,na,8243,244,274,5653,na,na,na,na,na,na
T2025_08_07__190115_662,user,53
T2025_08_07__190115_677,user,41,129,3,3.667,3.095,0.581,2,na,107,0,na,na,na
T2025_08_07__190115_679,user,41,133,3,na,na,na,7967,362,-495,6004,na,na,na,na,na,na
T2025_08_07__190115_808,user,53
T2025_08_07__190115_823,user,41,129,3,3.657,3.100,0.603,2,na,107,0,na,na,na
T2025_08_07__190115_825,user,41,133,3,na,na,na,7722,261,-1323,6231,na,na,na,na,na,na
T2025_08_07__190115_953,user,53
T2025_08_07__190115_968,user,41,129,3,3.663,3.083,0.585,2,na,107,0,na,na,na
T2025_08_07__190115_970,user,41,133,3,na,na,na,7458,-203,-1080,6536,na,na,na,na,na,na
T2025_08_07__190116_098,user,53
T2025_08_07__190116_113,user,41,129,3,3.661,3.091,0.589,2,na,108,0,na,na,na
T2025_08_07__190116_116,user,41,133,3,na,na,na,7701,725,-687,6271,na,na,na,na,na,na
T2025_08_07__190116_244,user,53
T2025_08_07__190116_259,user,41,129,3,3.656,3.093,0.590,2,na,107,0,na,na,na
T2025_08_07__190116_261,user,41,133,3,na,na,na,7588,81,-209,6513,na,na,na,na,na,na
T2025_08_07__190116_388,user,53
T2025_08_07__190116_404,user,41,129,3,3.666,3.090,0.567,2,na,107,0,na,na,na
T2025_08_07__190116_406,user,41,133,3,na,na,na,7754,70,-1204,6193,na,na,na,na,na,na
T2025_08_07__190116_534,user,53
T2025_08_07__190116_550,user,41,129,3,3.652,3.105,0.615,2,na,107,0,na,na,na
T2025_08_07__190116_552,user,41,133,3,na,na,na,7528,285,-1983,6253,na,na,na,na,na,na
T2025_08_07__190116_680,user,53
T2025_08_07__190116_695,user,41,129,3,3.651,3.105,0.606,2,na,107,0,na,na,na
T2025_08_07__190116_697,user,41,133,3,na,na,na,7722,100,-1337,6243,na,na,na,na,na,na
T2025_08_07__190116_826,user,53
T2025_08_07__190116_840,user,41,129,3,3.645,3.110,0.608,2,na,107,0,na,na,na
T2025_08_07__190116_842,user,41,133,3,na,na,na,7609,299,-614,6432,na,na,na,na,na,na
T2025_08_07__190116_971,user,53
T2025_08_07__190116_986,user,41,129,3,3.649,3.105,0.609,2,na,107,0,na,na,na
T2025_08_07__190116_988,user,41,133,3,na,na,na,7624,750,-393,6416,na,na,na,na,na,na
T2025_08_07__190117_116,user,53
T2025_08_07__190117_131,user,41,129,3,3.650,3.107,0.605,2,na,107,0,na,na,na
T2025_08_07__190117_133,user,41,133,3,na,na,na,7516,-200,-493,6585,na,na,na,na,na,na
T2025_08_07__190117_152,user,41,18,4,0.000,3.840,2.400,0
T2025_08_07__190117_152,user,41,18,1,7.130,3.840,2.400,0
T2025_08_07__190117_152,user,41,18,2,0.000,0.005,2.400,0
T2025_08_07__190117_152,user,41,18,5,7.220,0.005,2.400,0
T2025_08_07__190117_262,user,53
T2025_08_07__190117_277,user,41,129,3,3.643,3.111,0.620,2,na,107,0,na,na,na
T2025_08_07__190117_279,user,41,133,3,na,na,na,7605,18,-1157,6354,na,na,na,na,na,na
T2025_08_07__190117_407,user,53
T2025_08_07__190117_422,user,41,129,3,3.641,3.105,0.610,2,na,107,0,na,na,na
T2025_08_07__190117_424,user,41,133,3,na,na,na,7364,-450,-2128,6447,na,na,na,na,na,na
T2025_08_07__190117_552,user,53
T2025_08_07__190117_567,user,41,129,3,3.627,3.118,0.644,2,na,107,0,na,na,na
T2025_08_07__190117_570,user,41,133,3,na,na,na,7421,-100,-2177,6360,na,na,na,na,na,na
T2025_08_07__190117_698,user,53
T2025_08_07__190117_713,user,41,129,3,3.630,3.113,0.628,2,na,107,0,na,na,na
T2025_08_07__190117_715,user,41,133,3,na,na,na,7447,223,-1600,6491,na,na,na,na,na,na
T2025_08_07__190117_843,user,53
T2025_08_07__190117_858,user,41,129,3,3.631,3.122,0.624,2,na,107,0,na,na,na
