index,x,y,z,HoldTime,GimblePitch
1,2.75,2.75,2.75,10.016666666666667,0.0
2,3.25,2.75,2.75,10.016666666666667,0.0
3,2.75,2.75,2.125,10.016666666666667,0.0
4,3.25,2.75,2.125,10.016666666666667,0.0
5,2.75,2.75,1.5,10.016666666666667,0.0
6,3.25,2.75,1.5,10.016666666666667,0.0
7,2.75,2.75,0.875,10.016666666666667,0.0
8,3.25,2.75,0.875,10.016666666666667,0.0
9,2.75,2.75,0.25,10.016666666666667,0.0
10,3.25,2.75,0.25,10.016666666666667,0.0
