index,x,y,z,HoldTime,GimbalPitch
1895,2.645788531031276,1.0398200604126988,1,0.5,-90.0
1896,2.886228301201919,1.0109029194081374,1,0.5,-90.0
1897,3.128460221263371,1.0113750321927955,1,0.5,-90.0
1898,3.368836739973726,1.0412324206242238,1,0.5,-90.0
1899,3.60387367750431,1.1000454499862182,1,0.5,-90.0
1900,3.830032702719576,1.1869319517238923,1,0.5,-90.0
1901,4.044036214501469,1.3006360594553723,1,0.5,-90.0
1902,4.242663234195564,1.4394499443359337,1,0.5,-90.0
1903,4.423035467876097,1.6013658532554549,1,0.5,-90.0
1904,4.582438521175906,1.78395133233156,1,0.5,-90.0
1905,4.718562465108716,1.9845652340519706,1,0.5,-90.0
1906,4.829358724491721,2.200194004747427,1,0.5,-90.0
1907,4.9132212169157565,2.4277187151730746,1,0.5,-90.0
1908,4.968887112663452,2.663722226773359,1,0.5,-90.0
1909,4.995548166923966,2.904791366025265,1,0.5,-90.0
1910,4.9928009287699755,3.1473064337143684,1,0.5,-90.0
1911,4.96068202818039,3.387760655134368,1,0.5,-90.0
1912,4.899670480974056,3.622544463751309,1,0.5,-90.0
1913,4.81064517865937,3.8482634284912374,1,0.5,-90.0
1914,4.694938868996905,4.061529976008763,1,0.5,-90.0
1915,4.554220663388751,4.259261171614152,1,0.5,-90.0
1916,4.390598249479357,4.438490034189309,1,0.5,-90.0
1917,4.2064326098223335,4.596625812551956,1,0.5,-90.0
1918,4.00448222028886,4.7312958287322875,1,0.5,-90.0
1919,3.7876611097486217,4.840553166774117,1,0.5,-90.0
1920,3.559216378526359,4.922758129642905,1,0.5,-90.0
1921,3.322443993861836,4.976721404015206,1,0.5,-90.0
1922,3.080889065164612,5.001631845996576,1,0.5,-90.0
1923,2.838036176701561,4.997127014584276,1,0.5,-90.0
1924,2.5975205883660344,4.963271253674367,1,0.5,-90.0
1925,2.3628113192888316,4.90054977101226,1,0.5,-90.0
1926,2.1374208741245475,4.809898021759219,1,0.5,-90.0
1927,1.9245996319151415,4.69261999601571,1,0.5,-90.0
1928,1.72753185702668,4.550466906959114,1,0.5,-90.0
1929,1.5490592024845455,4.38548477524032,1,0.5,-90.0
