T2025_08_16__141742_245,user,41,129,3,3.715,3.002,0.325,2,na,107,0,na,na,na
T2025_08_16__141742_247,user,41,133,3,na,na,na,-9064,438,-358,-4201,na,na,na,na,na,na
T2025_08_16__141742_375,user,53
T2025_08_16__141742_390,user,41,129,3,3.717,3.003,0.328,2,na,107,0,na,na,na
T2025_08_16__141742_393,user,41,133,3,na,na,na,-9057,415,-369,-4199,na,na,na,na,na,na
T2025_08_16__141742_520,user,53
T2025_08_16__141742_536,user,41,129,3,3.714,2.997,0.322,2,na,107,0,na,na,na
T2025_08_16__141742_538,user,41,133,3,na,na,na,-9065,480,-308,-4197,na,na,na,na,na,na
T2025_08_16__141742_665,user,53
T2025_08_16__141742_681,user,41,129,3,3.719,2.999,0.327,2,na,107,0,na,na,na
T2025_08_16__141742_683,user,41,133,3,na,na,na,-9065,479,-299,-4196,na,na,na,na,na,na
T2025_08_16__141742_811,user,53
T2025_08_16__141742_827,user,41,129,3,3.720,2.994,0.320,2,na,107,0,na,na,na
T2025_08_16__141742_829,user,41,133,3,na,na,na,-9055,358,-309,-4196,na,na,na,na,na,na
T2025_08_16__141742_957,user,53
T2025_08_16__141742_972,user,41,129,3,3.716,2.996,0.327,2,na,107,0,na,na,na
T2025_08_16__141742_974,user,41,133,3,na,na,na,-9066,450,-337,-4198,na,na,na,na,na,na
T2025_08_16__141743_102,user,53
T2025_08_16__141743_117,user,41,129,3,3.719,2.999,0.327,2,na,107,0,na,na,na
T2025_08_16__141743_120,user,41,133,3,na,na,na,-9065,448,-361,-4199,na,na,na,na,na,na
T2025_08_16__141743_248,user,53
T2025_08_16__141743_263,user,41,129,3,3.722,2.993,0.323,2,na,107,0,na,na,na
T2025_08_16__141743_265,user,41,133,3,na,na,na,-9054,419,-296,-4190,na,na,na,na,na,na
T2025_08_16__141743_393,user,53
T2025_08_16__141743_407,user,41,129,3,3.721,2.997,0.330,2,na,107,0,na,na,na
T2025_08_16__141743_410,user,41,133,3,na,na,na,-9056,368,-302,-4193,na,na,na,na,na,na
T2025_08_16__141743_539,user,53
T2025_08_16__141743_554,user,41,129,3,3.722,2.995,0.328,2,na,107,0,na,na,na
T2025_08_16__141743_556,user,41,133,3,na,na,na,-9060,400,-377,-4198,na,na,na,na,na,na
T2025_08_16__141743_684,user,53
T2025_08_16__141743_698,user,41,129,3,3.725,2.982,0.329,2,na,107,0,na,na,na
T2025_08_16__141743_701,user,41,133,3,na,na,na,-9055,380,-305,-4193,na,na,na,na,na,na
T2025_08_16__141743_813,user,1,C:\Users\Ben Drury\Downloads\marvelmind_DJI_SW\_dashboard_v8_243_master_exe\maps\map_2025_08_16__1417_autosave.ini
T2025_08_16__141743_830,user,53
T2025_08_16__141743_844,user,41,129,3,3.728,2.980,0.332,2,na,107,0,na,na,na
T2025_08_16__141743_846,user,41,133,3,na,na,na,-9055,398,-274,-4192,na,na,na,na,na,na
T2025_08_16__141743_975,user,53
T2025_08_16__141743_989,user,41,129,3,3.728,2.980,0.332,2,na,107,0,na,na,na
T2025_08_16__141743_992,user,41,133,3,na,na,na,-9065,459,-305,-4196,na,na,na,na,na,na
T2025_08_16__141744_119,user,53
T2025_08_16__141744_135,user,41,129,3,3.730,2.978,0.334,2,na,107,0,na,na,na
T2025_08_16__141744_137,user,41,133,3,na,na,na,-9053,399,-315,-4193,na,na,na,na,na,na
T2025_08_16__141744_266,user,53
T2025_08_16__141744_280,user,41,129,3,3.726,2.981,0.329,2,na,107,0,na,na,na
T2025_08_16__141744_283,user,41,133,3,na,na,na,-9065,464,-367,-4198,na,na,na,na,na,na
T2025_08_16__141744_410,user,53
T2025_08_16__141744_426,user,41,129,3,3.723,2.989,0.330,2,na,107,0,na,na,na
T2025_08_16__141744_428,user,41,133,3,na,na,na,-9066,490,-351,-4198,na,na,na,na,na,na
T2025_08_16__141744_556,user,53
T2025_08_16__141744_571,user,41,129,3,3.723,2.987,0.332,2,na,107,0,na,na,na
T2025_08_16__141744_574,user,41,133,3,na,na,na,-9069,447,-296,-4197,na,na,na,na,na,na
T2025_08_16__141744_701,user,53
T2025_08_16__141744_717,user,41,129,3,3.722,2.987,0.331,2,na,107,0,na,na,na
T2025_08_16__141744_719,user,41,133,3,na,na,na,-9056,354,-336,-4196,na,na,na,na,na,na
T2025_08_16__141744_847,user,53
T2025_08_16__141744_862,user,41,129,3,3.720,2.990,0.322,2,na,107,0,na,na,na
T2025_08_16__141744_864,user,41,133,3,na,na,na,-9067,437,-329,-4196,na,na,na,na,na,na
T2025_08_16__141744_992,user,53
T2025_08_16__141745_008,user,41,129,3,3.719,2.987,0.325,2,na,107,0,na,na,na
T2025_08_16__141745_010,user,41,133,3,na,na,na,-9069,451,-328,-4197,na,na,na,na,na,na
T2025_08_16__141745_064,user,41,18,1,7.130,3.840,2.400,0
T2025_08_16__141745_064,user,41,18,2,0.000,0.005,2.400,0
T2025_08_16__141745_064,user,41,18,5,7.220,0.005,2.400,0
T2025_08_16__141745_064,user,41,18,4,0.000,3.840,2.400,0
T2025_08_16__141745_137,user,53
T2025_08_16__141745_153,user,41,129,3,3.717,2.992,0.320,2,na,107,0,na,na,na
T2025_08_16__141745_155,user,41,133,3,na,na,na,-9065,476,-284,-4193,na,na,na,na,na,na
T2025_08_16__141745_283,user,53
T2025_08_16__141745_297,user,41,129,3,3.719,2.991,0.324,2,na,107,0,na,na,na
T2025_08_16__141745_301,user,41,133,3,na,na,na,-9057,370,-248,-4192,na,na,na,na,na,na
T2025_08_16__141745_429,user,53
T2025_08_16__141745_444,user,41,129,3,3.716,2.994,0.322,2,na,107,0,na,na,na
T2025_08_16__141745_446,user,41,133,3,na,na,na,-9058,414,-237,-4191,na,na,na,na,na,na
T2025_08_16__141745_574,user,53
T2025_08_16__141745_588,user,41,129,3,3.718,2.988,0.324,2,na,107,0,na,na,na
T2025_08_16__141745_591,user,41,133,3,na,na,na,-9065,449,-274,-4195,na,na,na,na,na,na
T2025_08_16__141745_720,user,53
T2025_08_16__141745_735,user,41,129,3,3.721,2.987,0.327,2,na,107,0,na,na,na
T2025_08_16__141745_736,user,41,133,3,na,na,na,-9057,408,-263,-4192,na,na,na,na,na,na
T2025_08_16__141745_864,user,53
T2025_08_16__141745_879,user,41,129,3,3.719,2.990,0.328,2,na,107,0,na,na,na
T2025_08_16__141745_882,user,41,133,3,na,na,na,-9068,463,-327,-4198,na,na,na,na,na,na
T2025_08_16__141746_009,user,53
T2025_08_16__141746_025,user,41,129,3,3.720,2.989,0.326,2,na,107,0,na,na,na
T2025_08_16__141746_027,user,41,133,3,na,na,na,-9066,478,-335,-4198,na,na,na,na,na,na
T2025_08_16__141746_156,user,53
T2025_08_16__141746_170,user,41,129,3,3.717,2.987,0.327,2,na,107,0,na,na,na
T2025_08_16__141746_173,user,41,133,3,na,na,na,-9067,452,-322,-4198,na,na,na,na,na,na
T2025_08_16__141746_300,user,53
T2025_08_16__141746_316,user,41,129,3,3.719,2.986,0.330,2,na,107,0,na,na,na
T2025_08_16__141746_318,user,41,133,3,na,na,na,-9056,382,-342,-4197,na,na,na,na,na,na
T2025_08_16__141746_447,user,53
T2025_08_16__141746_463,user,41,129,3,3.719,2.990,0.328,2,na,107,0,na,na,na
T2025_08_16__141746_464,user,41,133,3,na,na,na,-9067,467,-306,-4196,na,na,na,na,na,na
T2025_08_16__141746_591,user,53
T2025_08_16__141746_607,user,41,129,3,3.719,2.991,0.328,2,na,107,0,na,na,na
T2025_08_16__141746_609,user,41,133,3,na,na,na,-9055,391,-314,-4193,na,na,na,na,na,na
T2025_08_16__141746_737,user,53
T2025_08_16__141746_752,user,41,129,3,3.724,2.987,0.333,2,na,107,0,na,na,na
T2025_08_16__141746_755,user,41,133,3,na,na,na,-9064,410,-353,-4197,na,na,na,na,na,na
T2025_08_16__141746_884,user,53
T2025_08_16__141746_898,user,41,129,3,3.720,2.987,0.333,2,na,107,0,na,na,na
T2025_08_16__141746_900,user,41,133,3,na,na,na,-9060,427,-229,-4191,na,na,na,na,na,na
T2025_08_16__141747_028,user,53
T2025_08_16__141747_043,user,41,129,3,3.722,2.986,0.336,2,na,107,0,na,na,na
T2025_08_16__141747_045,user,41,133,3,na,na,na,-9057,373,-349,-4198,na,na,na,na,na,na
T2025_08_16__141747_175,user,53
T2025_08_16__141747_189,user,41,129,3,3.722,2.984,0.331,2,na,107,0,na,na,na
T2025_08_16__141747_191,user,41,133,3,na,na,na,-9051,340,-372,-4201,na,na,na,na,na,na
T2025_08_16__141747_319,user,53
