index,x,y,z,HoldTime,GimblePitch
1,4.0,1.0,1.525,10.016666666666667,0.0
2,1.0,1.0,1.525,10.016666666666667,0.0
3,1.0,1.0,1.55,10.016666666666667,0.0
4,4.0,1.0,1.55,10.016666666666667,0.0
5,4.0,1.0,1.5750000000000002,10.016666666666667,0.0
6,1.0,1.0,1.5750000000000002,10.016666666666667,0.0
7,4.0,1.0,1.5750000000000002,10.016666666666667,0.0
8,4.0,4.0,1.5750000000000002,10.016666666666667,0.0
9,4.0,4.0,1.525,10.016666666666667,0.0
10,4.0,1.0,1.525,10.016666666666667,0.0
11,2.5,4.0,1.525,10.016666666666667,0.0
12,2.5,1.0,1.525,10.016666666666667,0.0
13,1.0,4.0,1.525,10.016666666666667,0.0
14,4.0,4.0,1.525,10.016666666666667,0.0
15,4.0,1.0,1.525,10.016666666666667,0.0
16,4.0,1.0,1.55,10.016666666666667,0.0
17,4.0,4.0,1.55,10.016666666666667,0.0
18,2.5,1.0,1.55,10.016666666666667,0.0
19,2.5,4.0,1.55,10.016666666666667,0.0
20,1.0,1.0,1.55,10.016666666666667,0.0
21,4.0,1.0,1.55,10.016666666666667,0.0
22,4.0,4.0,1.55,10.016666666666667,0.0
23,4.0,4.0,1.5750000000000002,10.016666666666667,0.0
24,4.0,1.0,1.5750000000000002,10.016666666666667,0.0
25,2.5,4.0,1.5750000000000002,10.016666666666667,0.0
26,2.5,1.0,1.5750000000000002,10.016666666666667,0.0
27,1.0,4.0,1.5750000000000002,10.016666666666667,0.0
28,1.0,4.0,1.525,10.016666666666667,0.0
29,4.0,4.0,1.525,10.016666666666667,0.0
30,4.0,4.0,1.55,10.016666666666667,0.0
31,1.0,4.0,1.55,10.016666666666667,0.0
32,1.0,4.0,1.5750000000000002,10.016666666666667,0.0
33,4.0,4.0,1.5750000000000002,10.016666666666667,0.0
34,1.0,4.0,1.5750000000000002,10.016666666666667,0.0
35,1.0,1.0,1.5750000000000002,10.016666666666667,0.0
36,1.0,1.0,1.525,10.016666666666667,0.0
37,1.0,4.0,1.525,10.016666666666667,0.0
38,1.0,4.0,1.55,10.016666666666667,0.0
39,1.0,1.0,1.55,10.016666666666667,0.0
40,1.0,1.0,1.5750000000000002,10.016666666666667,0.0
41,1.0,4.0,1.5750000000000002,10.016666666666667,0.0
