index,x,y,z,HoldTime,GimblePitch
1,4.5,2.5,0.5,0.5,-45.0
2,4.27091205130642,3.429446344087537,0.5452156540131485,0.5,-45.0
3,3.6361294934623114,4.145967731787312,0.590431308026297,0.5,-45.0
4,2.741073360510646,4.485417748196108,0.6356469620394454,0.5,-45.0
5,1.7907902259149286,4.37003248537083,0.6808626160525939,0.5,-45.0
6,1.0029785036577976,3.8262453164815904,0.7260782700657424,0.5,-45.0
7,0.558116365147896,2.9786313285751156,0.7712939240788909,0.5,-45.0
8,0.5581163651478958,2.0213686714248853,0.8165095780920393,0.5,-45.0
9,1.002978503657798,1.1737546835184094,0.8617252321051878,0.5,-45.0
10,1.7907902259149282,0.6299675146291706,0.9069408861183362,0.5,-45.0
11,2.7410733605106463,0.514582251803892,0.9521565401314848,0.5,-45.0
12,3.6361294934623114,0.8540322682126869,0.9973721941446332,0.5,-45.0
13,4.27091205130642,1.5705536559124633,1.0425878481577817,0.5,-45.0
14,4.5,2.4999999999999996,1.0878035021709302,0.5,-45.0
15,4.2709120513064205,3.429446344087536,1.1330191561840786,0.5,-45.0
16,3.636129493462313,4.145967731787311,1.1782348101972269,0.5,-45.0
17,2.7410733605106454,4.485417748196108,1.2234504642103756,0.5,-45.0
18,1.790790225914929,4.37003248537083,1.268666118223524,0.5,-45.0
19,1.0029785036577985,3.8262453164815913,1.3138817722366725,0.5,-45.0
20,0.5581163651478964,2.9786313285751174,1.359097426249821,0.5,-45.0
21,0.5581163651478962,2.021368671424884,1.4043130802629695,0.5,-45.0
22,1.0029785036577976,1.1737546835184098,1.449528734276118,0.5,-45.0
23,1.7907902259149278,0.6299675146291708,1.4947443882892664,0.5,-45.0
24,2.741073360510644,0.5145822518038918,1.539960042302415,0.5,-45.0
25,3.6361294934623123,0.8540322682126877,1.5851756963155634,0.5,-45.0
26,4.27091205130642,1.5705536559124629,1.6303913503287117,0.5,-45.0
27,4.5,2.499999999999999,1.6756070043418603,0.5,-45.0
28,4.270912051306419,3.4294463440875385,1.7208226583550088,0.5,-45.0
29,3.636129493462314,4.145967731787311,1.7660383123681571,0.5,-45.0
30,2.7410733605106463,4.485417748196108,1.8112539663813056,0.5,-45.0
31,1.7907902259149329,4.370032485370832,1.856469620394454,0.5,-45.0
