T2025_08_12__152340_095,user,41,129,3,2.849,0.724,1.141,2,na,107,0,na,na,na,,,
T2025_08_12__152340_097,user,41,133,3,na,na,na,3453,-1807,2060,8936,na,na,na,na,na,na
T2025_08_12__152340_225,user,53,,,,,,,,,,,,,,,
T2025_08_12__152340_240,user,41,129,3,2.839,0.734,1.136,2,na,107,0,na,na,na,,,
T2025_08_12__152340_242,user,41,133,3,na,na,na,3291,-1338,1192,9249,na,na,na,na,na,na
T2025_08_12__152340_371,user,53,,,,,,,,,,,,,,,
T2025_08_12__152340_386,user,41,129,3,2.829,0.765,1.112,2,na,107,0,na,na,na,,,
T2025_08_12__152340_388,user,41,133,3,na,na,na,3506,-890,726,9280,na,na,na,na,na,na
T2025_08_12__152340_515,user,53,,,,,,,,,,,,,,,
T2025_08_12__152340_531,user,41,129,3,2.821,0.768,1.093,2,na,107,0,na,na,na,,,
T2025_08_12__152340_533,user,41,133,3,na,na,na,3525,-825,335,9290,na,na,na,na,na,na
T2025_08_12__152340_660,user,53,,,,,,,,,,,,,,,
T2025_08_12__152340_676,user,41,129,3,2.844,0.753,1.113,2,na,108,0,na,na,na,,,
T2025_08_12__152340_679,user,41,133,3,na,na,na,3272,-1537,419,9341,na,na,na,na,na,na
T2025_08_12__152340_807,user,53,,,,,,,,,,,,,,,
T2025_08_12__152340_822,user,41,129,3,2.833,0.775,1.067,2,na,107,0,na,na,na,,,
T2025_08_12__152340_824,user,41,133,3,na,na,na,3263,-1408,169,9324,na,na,na,na,na,na
T2025_08_12__152340_952,user,53,,,,,,,,,,,,,,,
T2025_08_12__152340_967,user,41,129,3,2.849,0.76,1.112,2,na,107,0,na,na,na,,,
T2025_08_12__152340_969,user,41,133,3,na,na,na,3041,-1588,84,9415,na,na,na,na,na,na
T2025_08_12__152341_098,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_113,user,41,129,3,2.839,0.764,1.106,2,na,107,0,na,na,na,,,
T2025_08_12__152341_115,user,41,133,3,na,na,na,2582,-1755,310,9490,na,na,na,na,na,na
T2025_08_12__152341_243,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_258,user,41,129,3,2.86,0.744,1.125,2,na,107,0,na,na,na,,,
T2025_08_12__152341_260,user,41,133,3,na,na,na,2003,-2030,516,9555,na,na,na,na,na,na
T2025_08_12__152341_389,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_403,user,41,129,3,2.847,0.765,1.096,2,na,108,0,na,na,na,,,
T2025_08_12__152341_406,user,41,133,3,na,na,na,2009,-1154,424,9691,na,na,na,na,na,na
T2025_08_12__152341_534,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_549,user,41,129,3,2.874,0.733,1.155,2,na,107,0,na,na,na,,,
T2025_08_12__152341_551,user,41,133,3,na,na,na,1686,-1295,-151,9790,na,na,na,na,na,na
T2025_08_12__152341_679,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_694,user,41,129,3,2.871,0.743,1.147,2,na,107,0,na,na,na,,,
T2025_08_12__152341_697,user,41,133,3,na,na,na,1359,-585,-70,9884,na,na,na,na,na,na
T2025_08_12__152341_825,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_840,user,41,129,3,2.861,0.755,1.11,2,na,107,0,na,na,na,,,
T2025_08_12__152341_842,user,41,133,3,na,na,na,1350,-909,66,9851,na,na,na,na,na,na
T2025_08_12__152341_970,user,53,,,,,,,,,,,,,,,
T2025_08_12__152341_985,user,41,129,3,2.881,0.75,1.139,2,na,107,0,na,na,na,,,
T2025_08_12__152341_987,user,41,133,3,na,na,na,1252,-1168,-534,9852,na,na,na,na,na,na
T2025_08_12__152342_116,user,53,,,,,,,,,,,,,,,
T2025_08_12__152342_130,user,41,129,3,3.043,0.913,0.976,2,na,108,0,na,na,na,,,
T2025_08_12__152342_133,user,41,133,3,na,na,na,673,-1557,-326,9852,na,na,na,na,na,na
T2025_08_12__152342_261,user,53,,,,,,,,,,,,,,,
T2025_08_12__152342_276,user,41,129,3,2.896,0.747,1.166,2,na,107,0,na,na,na,,,
T2025_08_12__152342_278,user,41,133,3,na,na,na,569,-1938,-10,9763,na,na,na,na,na,na
T2025_08_12__152342_406,user,53,,,,,,,,,,,,,,,
T2025_08_12__152342_421,user,41,129,3,2.855,0.791,1.057,2,na,107,0,na,na,na,,,
T2025_08_12__152342_423,user,41,133,3,na,na,na,38,-1135,-65,9948,na,na,na,na,na,na
T2025_08_12__152342_552,user,53,,,,,,,,,,,,,,,
T2025_08_12__152342_567,user,41,129,3,2.871,0.752,1.134,2,na,107,0,na,na,na,,,
T2025_08_12__152342_569,user,41,133,3,na,na,na,-102,-1167,-253,9931,na,na,na,na,na,na
T2025_08_12__152342_697,user,53,,,,,,,,,,,,,,,
T2025_08_12__152342_712,user,41,129,3,2.854,0.767,1.118,2,na,107,0,na,na,na,,,
T2025_08_12__152342_714,user,41,133,3,na,na,na,-670,-1465,-61,9866,na,na,na,na,na,na
T2025_08_12__152342_842,user,53,,,,,,,,,,,,,,,
T2025_08_12__152342_857,user,41,129,3,2.85,0.759,1.117,2,na,108,0,na,na,na,,,
T2025_08_12__152342_860,user,41,133,3,na,na,na,-787,-1382,-400,9847,na,na,na,na,na,na
T2025_08_12__152342_987,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_003,user,41,129,3,2.854,0.763,1.102,2,na,107,0,na,na,na,,,
T2025_08_12__152343_005,user,41,133,3,na,na,na,-1202,-1481,-686,9813,na,na,na,na,na,na
T2025_08_12__152343_134,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_148,user,41,129,3,2.845,0.765,1.077,2,na,107,0,na,na,na,,,
T2025_08_12__152343_150,user,41,133,3,na,na,na,-1286,-1295,-183,9820,na,na,na,na,na,na
T2025_08_12__152343_279,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_294,user,41,129,3,2.867,0.754,1.122,2,na,107,0,na,na,na,,,
T2025_08_12__152343_296,user,41,133,3,na,na,na,-1661,-1184,-657,9780,na,na,na,na,na,na
T2025_08_12__152343_423,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_439,user,41,129,3,2.886,0.753,1.14,2,na,107,0,na,na,na,,,
T2025_08_12__152343_441,user,41,133,3,na,na,na,-1670,-1449,-396,9764,na,na,na,na,na,na
T2025_08_12__152343_570,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_584,user,41,129,3,2.885,0.736,1.129,2,na,108,0,na,na,na,,,
T2025_08_12__152343_587,user,41,133,3,na,na,na,-2044,-1750,-290,9599,na,na,na,na,na,na
T2025_08_12__152343_715,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_730,user,41,129,3,2.918,0.673,1.173,2,na,107,0,na,na,na,,,
T2025_08_12__152343_732,user,41,133,3,na,na,na,-1857,-1412,-175,9742,na,na,na,na,na,na
T2025_08_12__152343_860,user,53,,,,,,,,,,,,,,,
T2025_08_12__152343_875,user,41,129,3,2.927,0.647,1.177,2,na,107,0,na,na,na,,,
T2025_08_12__152343_877,user,41,133,3,na,na,na,-2404,-1515,-526,9595,na,na,na,na,na,na
T2025_08_12__152344_006,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_021,user,41,129,3,2.946,0.616,1.194,2,na,107,0,na,na,na,,,
T2025_08_12__152344_023,user,41,133,3,na,na,na,-2163,-1317,-354,9656,na,na,na,na,na,na
T2025_08_12__152344_151,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_166,user,41,129,3,2.953,0.601,1.197,2,na,107,0,na,na,na,,,
T2025_08_12__152344_168,user,41,133,3,na,na,na,-2778,-684,-604,9569,na,na,na,na,na,na
T2025_08_12__152344_297,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_311,user,41,129,3,2.956,0.61,1.204,2,na,108,0,na,na,na,,,
T2025_08_12__152344_314,user,41,133,3,na,na,na,-2793,-1286,-292,9480,na,na,na,na,na,na
T2025_08_12__152344_442,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_457,user,41,129,3,2.951,0.62,1.22,2,na,107,0,na,na,na,,,
T2025_08_12__152344_459,user,41,133,3,na,na,na,-2791,-862,-264,9551,na,na,na,na,na,na
T2025_08_12__152344_587,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_602,user,41,129,3,2.961,0.627,1.204,2,na,107,0,na,na,na,,,
T2025_08_12__152344_604,user,41,133,3,na,na,na,-3263,-774,-516,9386,na,na,na,na,na,na
T2025_08_12__152344_733,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_748,user,41,129,3,2.958,0.627,1.2,2,na,107,0,na,na,na,,,
T2025_08_12__152344_750,user,41,133,3,na,na,na,-2979,-868,-255,9500,na,na,na,na,na,na
T2025_08_12__152344_878,user,53,,,,,,,,,,,,,,,
T2025_08_12__152344_893,user,41,129,3,2.944,0.658,1.223,2,na,107,0,na,na,na,,,
T2025_08_12__152344_895,user,41,133,3,na,na,na,-3176,-867,103,9426,na,na,na,na,na,na
T2025_08_12__152345_024,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_038,user,41,129,3,2.949,0.653,1.21,2,na,108,0,na,na,na,,,
T2025_08_12__152345_041,user,41,133,3,na,na,na,-3666,-435,81,9283,na,na,na,na,na,na
T2025_08_12__152345_169,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_184,user,41,129,3,2.943,0.664,1.218,2,na,107,0,na,na,na,,,
T2025_08_12__152345_186,user,41,133,3,na,na,na,-3377,-942,331,9356,na,na,na,na,na,na
T2025_08_12__152345_314,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_329,user,41,129,3,2.944,0.671,1.226,2,na,107,0,na,na,na,,,
T2025_08_12__152345_331,user,41,133,3,na,na,na,-3169,-641,320,9444,na,na,na,na,na,na
T2025_08_12__152345_459,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_475,user,41,129,3,2.948,0.645,1.157,2,na,107,0,na,na,na,,,
T2025_08_12__152345_477,user,41,133,3,na,na,na,-3600,-316,112,9317,na,na,na,na,na,na
T2025_08_12__152345_605,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_618,user,41,18,4,0,3.84,2.4,0,,,,,,,,,
T2025_08_12__152345_618,user,41,18,1,7.13,3.84,2.4,0,,,,,,,,,
T2025_08_12__152345_618,user,41,18,2,0,0.005,2.4,0,,,,,,,,,
T2025_08_12__152345_618,user,41,18,5,7.22,0.005,2.4,0,,,,,,,,,
T2025_08_12__152345_620,user,41,129,3,2.95,0.671,1.179,2,na,107,0,na,na,na,,,
T2025_08_12__152345_622,user,41,133,3,na,na,na,-3843,-308,-443,9201,na,na,na,na,na,na
T2025_08_12__152345_751,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_765,user,41,129,3,2.936,0.685,1.192,2,na,108,0,na,na,na,,,
T2025_08_12__152345_768,user,41,133,3,na,na,na,-3569,-609,-752,9284,na,na,na,na,na,na
T2025_08_12__152345_896,user,53,,,,,,,,,,,,,,,
T2025_08_12__152345_911,user,41,129,3,2.931,0.709,1.205,2,na,107,0,na,na,na,,,
T2025_08_12__152345_913,user,41,133,3,na,na,na,-3983,-149,-797,9148,na,na,na,na,na,na
T2025_08_12__152346_041,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_056,user,41,129,3,2.933,0.764,1.243,2,na,107,0,na,na,na,,,
T2025_08_12__152346_058,user,41,133,3,na,na,na,-4319,-332,-1158,8948,na,na,na,na,na,na
T2025_08_12__152346_187,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_202,user,41,129,3,2.94,0.79,1.255,2,na,107,0,na,na,na,,,
T2025_08_12__152346_204,user,41,133,3,na,na,na,-4062,-490,-488,9108,na,na,na,na,na,na
T2025_08_12__152346_332,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_347,user,41,129,3,2.939,0.803,1.25,2,na,107,0,na,na,na,,,
T2025_08_12__152346_349,user,41,133,3,na,na,na,-4375,-512,-624,8941,na,na,na,na,na,na
T2025_08_12__152346_478,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_492,user,41,129,3,2.944,0.81,1.265,2,na,108,0,na,na,na,,,
T2025_08_12__152346_495,user,41,133,3,na,na,na,-4569,-670,-646,8854,na,na,na,na,na,na
T2025_08_12__152346_623,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_638,user,41,129,3,2.939,0.83,1.261,2,na,107,0,na,na,na,,,
T2025_08_12__152346_640,user,41,133,3,na,na,na,-4405,-395,-370,8965,na,na,na,na,na,na
T2025_08_12__152346_768,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_783,user,41,129,3,2.916,0.825,1.231,2,na,107,0,na,na,na,,,
T2025_08_12__152346_785,user,41,133,3,na,na,na,-4183,-1054,-368,9030,na,na,na,na,na,na
T2025_08_12__152346_914,user,53,,,,,,,,,,,,,,,
T2025_08_12__152346_929,user,41,129,3,2.916,0.809,1.228,2,na,107,0,na,na,na,,,
T2025_08_12__152346_931,user,41,133,3,na,na,na,-4586,-649,-477,8829,na,na,na,na,na,na
T2025_08_12__152347_059,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_074,user,41,129,3,2.95,0.819,1.308,2,na,107,0,na,na,na,,,
T2025_08_12__152347_076,user,41,133,3,na,na,na,-4220,-68,90,9063,na,na,na,na,na,na
T2025_08_12__152347_205,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_219,user,41,129,3,2.953,0.819,1.32,2,na,108,0,na,na,na,,,
T2025_08_12__152347_222,user,41,133,3,na,na,na,-4501,-586,-187,8905,na,na,na,na,na,na
T2025_08_12__152347_350,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_365,user,41,129,3,2.964,0.838,1.319,2,na,107,0,na,na,na,,,
T2025_08_12__152347_367,user,41,133,3,na,na,na,-4505,-783,-513,8884,na,na,na,na,na,na
T2025_08_12__152347_495,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_510,user,41,129,3,2.963,0.837,1.328,2,na,107,0,na,na,na,,,
T2025_08_12__152347_512,user,41,133,3,na,na,na,-4418,-696,330,8952,na,na,na,na,na,na
T2025_08_12__152347_640,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_656,user,41,129,3,2.975,0.836,1.317,2,na,107,0,na,na,na,,,
T2025_08_12__152347_658,user,41,133,3,na,na,na,-4775,-378,83,8776,na,na,na,na,na,na
T2025_08_12__152347_785,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_801,user,41,129,3,2.99,0.84,1.314,2,na,107,0,na,na,na,,,
T2025_08_12__152347_803,user,41,133,3,na,na,na,-4750,130,134,8795,na,na,na,na,na,na
T2025_08_12__152347_932,user,53,,,,,,,,,,,,,,,
T2025_08_12__152347_946,user,41,129,3,3.015,0.841,1.313,2,na,108,0,na,na,na,,,
T2025_08_12__152347_949,user,41,133,3,na,na,na,-4677,-209,310,8830,na,na,na,na,na,na
T2025_08_12__152348_077,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_092,user,41,129,3,3.048,0.853,1.304,2,na,107,0,na,na,na,,,
T2025_08_12__152348_094,user,41,133,3,na,na,na,-4896,129,225,8717,na,na,na,na,na,na
T2025_08_12__152348_222,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_237,user,41,129,3,3.087,0.847,1.292,2,na,107,0,na,na,na,,,
T2025_08_12__152348_239,user,41,133,3,na,na,na,-4966,216,-304,8668,na,na,na,na,na,na
T2025_08_12__152348_368,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_383,user,41,129,3,3.129,0.85,1.293,2,na,107,0,na,na,na,,,
T2025_08_12__152348_385,user,41,133,3,na,na,na,-5051,-198,-608,8589,na,na,na,na,na,na
T2025_08_12__152348_512,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_528,user,41,129,3,3.169,0.843,1.258,2,na,107,0,na,na,na,,,
T2025_08_12__152348_530,user,41,133,3,na,na,na,-5049,-134,-851,8556,na,na,na,na,na,na
T2025_08_12__152348_659,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_673,user,41,129,3,3.232,0.861,1.248,2,na,108,0,na,na,na,,,
T2025_08_12__152348_676,user,41,133,3,na,na,na,-5044,-315,-922,8592,na,na,na,na,na,na
T2025_08_12__152348_804,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_819,user,41,129,3,3.29,0.859,1.229,2,na,107,0,na,na,na,,,
T2025_08_12__152348_821,user,41,133,3,na,na,na,-4947,-181,-583,8654,na,na,na,na,na,na
T2025_08_12__152348_949,user,53,,,,,,,,,,,,,,,
T2025_08_12__152348_964,user,41,129,3,3.367,0.88,1.232,2,na,107,0,na,na,na,,,
T2025_08_12__152348_967,user,41,133,3,na,na,na,-5023,-230,-666,8622,na,na,na,na,na,na
T2025_08_12__152349_095,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_110,user,41,129,3,3.423,0.853,1.18,2,na,107,0,na,na,na,,,
T2025_08_12__152349_112,user,41,133,3,na,na,na,-5031,-222,-434,8618,na,na,na,na,na,na
T2025_08_12__152349_240,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_255,user,41,129,3,3.51,0.873,1.144,2,na,107,0,na,na,na,,,
T2025_08_12__152349_257,user,41,133,3,na,na,na,-4966,-692,-553,8638,na,na,na,na,na,na
T2025_08_12__152349_386,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_400,user,41,129,3,3.55,0.922,1.11,2,na,108,0,na,na,na,,,
T2025_08_12__152349_403,user,41,133,3,na,na,na,-4970,-1098,-912,8578,na,na,na,na,na,na
T2025_08_12__152349_531,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_546,user,41,129,3,3.598,0.951,1.039,2,na,107,0,na,na,na,,,
T2025_08_12__152349_548,user,41,133,3,na,na,na,-5089,-681,-655,8543,na,na,na,na,na,na
T2025_08_12__152349_676,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_691,user,41,129,3,3.628,0.968,1.019,2,na,107,0,na,na,na,,,
T2025_08_12__152349_693,user,41,133,3,na,na,na,-5060,-512,-551,8588,na,na,na,na,na,na
T2025_08_12__152349_822,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_837,user,41,129,3,3.675,0.981,1.015,2,na,107,0,na,na,na,,,
T2025_08_12__152349_839,user,41,133,3,na,na,na,-4975,-582,-590,8618,na,na,na,na,na,na
T2025_08_12__152349_967,user,53,,,,,,,,,,,,,,,
T2025_08_12__152349_982,user,41,129,3,3.724,0.975,1.036,2,na,107,0,na,na,na,,,
T2025_08_12__152349_984,user,41,133,3,na,na,na,-5058,8,-409,8605,na,na,na,na,na,na
T2025_08_12__152350_112,user,53,,,,,,,,,,,,,,,
T2025_08_12__152350_127,user,41,129,3,3.771,0.975,1.05,2,na,108,0,na,na,na,,,
T2025_08_12__152350_130,user,41,133,3,na,na,na,-5154,201,-344,8550,na,na,na,na,na,na
T2025_08_12__152350_257,user,53,,,,,,,,,,,,,,,
T2025_08_12__152350_273,user,41,129,3,3.802,1.011,0.993,2,na,107,0,na,na,na,,,
T2025_08_12__152350_275,user,41,133,3,na,na,na,-5153,-41,-102,8570,na,na,na,na,na,na
T2025_08_12__152350_403,user,53,,,,,,,,,,,,,,,
T2025_08_12__152350_418,user,41,129,3,3.859,0.991,1.039,2,na,107,0,na,na,na,,,
T2025_08_12__152350_420,user,41,133,3,na,na,na,-5183,-13,-191,8544,na,na,na,na,na,na
T2025_08_12__152350_549,user,53,,,,,,,,,,,,,,,
T2025_08_12__152350_564,user,41,129,3,3.924,1.018,1.015,2,na,107,0,na,na,na,,,
T2025_08_12__152350_566,user,41,133,3,na,na,na,-5114,-334,-239,8580,na,na,na,na,na,na
T2025_08_12__152350_694,user,53,,,,,,,,,,,,,,,
T2025_08_12__152350_709,user,41,129,3,3.976,1.039,1.006,2,na,107,0,na,na,na,,,
T2025_08_12__152350_711,user,41,133,3,na,na,na,-5125,57,-206,8577,na,na,na,na,na,na
T2025_08_12__152350_840,user,53,,,,,,,,,,,,,,,
T2025_08_12__152350_854,user,41,129,3,4.056,1.037,1.008,2,na,108,0,na,na,na,,,
T2025_08_12__152350_857,user,41,133,3,na,na,na,-5143,-342,-540,8538,na,na,na,na,na,na
T2025_08_12__152350_985,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_000,user,41,129,3,4.132,1.053,1.016,2,na,107,0,na,na,na,,,
T2025_08_12__152351_002,user,41,133,3,na,na,na,-5108,-86,-391,8579,na,na,na,na,na,na
T2025_08_12__152351_130,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_145,user,41,129,3,4.223,1.049,1.036,2,na,107,0,na,na,na,,,
T2025_08_12__152351_147,user,41,133,3,na,na,na,-5133,68,-574,8565,na,na,na,na,na,na
T2025_08_12__152351_276,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_291,user,41,129,3,4.319,1.051,1.062,2,na,107,0,na,na,na,,,
T2025_08_12__152351_293,user,41,133,3,na,na,na,-5158,186,-356,8562,na,na,na,na,na,na
T2025_08_12__152351_421,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_436,user,41,129,3,4.409,1.068,1.055,2,na,107,0,na,na,na,,,
T2025_08_12__152351_438,user,41,133,3,na,na,na,-5125,-101,-914,8537,na,na,na,na,na,na
T2025_08_12__152351_567,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_581,user,41,129,3,4.483,1.089,1.05,2,na,108,0,na,na,na,,,
T2025_08_12__152351_584,user,41,133,3,na,na,na,-5124,-935,-1234,8474,na,na,na,na,na,na
T2025_08_12__152351_712,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_727,user,41,129,3,4.552,1.098,1.035,2,na,107,0,na,na,na,,,
T2025_08_12__152351_729,user,41,133,3,na,na,na,-5265,-239,-935,8465,na,na,na,na,na,na
T2025_08_12__152351_857,user,53,,,,,,,,,,,,,,,
T2025_08_12__152351_872,user,41,129,3,4.596,1.107,1.014,2,na,107,0,na,na,na,,,
T2025_08_12__152351_874,user,41,133,3,na,na,na,-5041,-191,-1079,8554,na,na,na,na,na,na
T2025_08_12__152352_003,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_018,user,41,129,3,4.642,1.124,1.004,2,na,107,0,na,na,na,,,
T2025_08_12__152352_020,user,41,133,3,na,na,na,-5043,-197,-472,8609,na,na,na,na,na,na
T2025_08_12__152352_148,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_163,user,41,129,3,4.686,1.142,0.972,2,na,107,0,na,na,na,,,
T2025_08_12__152352_165,user,41,133,3,na,na,na,-5130,-93,-428,8578,na,na,na,na,na,na
T2025_08_12__152352_294,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_308,user,41,129,3,4.737,1.128,1.014,2,na,108,0,na,na,na,,,
T2025_08_12__152352_311,user,41,133,3,na,na,na,-4994,-469,-627,8637,na,na,na,na,na,na
T2025_08_12__152352_438,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_454,user,41,129,3,4.793,1.15,0.958,2,na,107,0,na,na,na,,,
T2025_08_12__152352_456,user,41,133,3,na,na,na,-4954,-358,-610,8650,na,na,na,na,na,na
T2025_08_12__152352_583,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_599,user,41,129,3,4.854,1.135,1.016,2,na,107,0,na,na,na,,,
T2025_08_12__152352_601,user,41,133,3,na,na,na,-5026,-695,-1032,8551,na,na,na,na,na,na
T2025_08_12__152352_730,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_745,user,41,129,3,4.919,1.136,0.953,2,na,107,0,na,na,na,,,
T2025_08_12__152352_747,user,41,133,3,na,na,na,-4893,-496,-888,8673,na,na,na,na,na,na
T2025_08_12__152352_875,user,53,,,,,,,,,,,,,,,
T2025_08_12__152352_890,user,41,129,3,4.975,1.17,0.984,2,na,107,0,na,na,na,,,
T2025_08_12__152352_892,user,41,133,3,na,na,na,-4995,-202,-1156,8559,na,na,na,na,na,na
T2025_08_12__152353_021,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_035,user,41,129,3,5.05,1.2,0.958,2,na,108,0,na,na,na,,,
T2025_08_12__152353_038,user,41,133,3,na,na,na,-5025,-41,-460,8635,na,na,na,na,na,na
T2025_08_12__152353_166,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_181,user,41,129,3,5.127,1.17,1.033,2,na,107,0,na,na,na,,,
T2025_08_12__152353_183,user,41,133,3,na,na,na,-5162,29,-400,8561,na,na,na,na,na,na
T2025_08_12__152353_311,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_326,user,41,129,3,5.176,1.186,1.017,2,na,107,0,na,na,na,,,
T2025_08_12__152353_328,user,41,133,3,na,na,na,-5127,-621,-739,8546,na,na,na,na,na,na
T2025_08_12__152353_457,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_472,user,41,129,3,5.237,1.202,0.994,2,na,107,0,na,na,na,,,
T2025_08_12__152353_474,user,41,133,3,na,na,na,-5156,-177,-275,8555,na,na,na,na,na,na
T2025_08_12__152353_601,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_617,user,41,129,3,5.26,1.214,0.983,2,na,107,0,na,na,na,,,
T2025_08_12__152353_619,user,41,133,3,na,na,na,-5294,-230,-228,8477,na,na,na,na,na,na
T2025_08_12__152353_748,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_762,user,41,129,3,5.293,1.248,0.933,2,na,108,0,na,na,na,,,
T2025_08_12__152353_765,user,41,133,3,na,na,na,-5422,318,-505,8371,na,na,na,na,na,na
T2025_08_12__152353_893,user,53,,,,,,,,,,,,,,,
T2025_08_12__152353_908,user,41,129,3,5.31,1.259,0.916,2,na,107,0,na,na,na,,,
T2025_08_12__152353_910,user,41,133,3,na,na,na,-5496,456,-856,8314,na,na,na,na,na,na
T2025_08_12__152354_038,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_053,user,41,129,3,5.347,1.211,1.023,2,na,107,0,na,na,na,,,
T2025_08_12__152354_055,user,41,133,3,na,na,na,-5964,506,-593,8002,na,na,na,na,na,na
T2025_08_12__152354_184,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_199,user,41,129,3,5.355,1.216,1.043,2,na,107,0,na,na,na,,,
T2025_08_12__152354_201,user,41,133,3,na,na,na,-6212,467,-278,7806,na,na,na,na,na,na
T2025_08_12__152354_329,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_344,user,41,129,3,5.376,1.226,1.051,2,na,107,0,na,na,na,,,
T2025_08_12__152354_346,user,41,133,3,na,na,na,-6622,-271,-538,7460,na,na,na,na,na,na
T2025_08_12__152354_475,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_489,user,41,129,3,5.392,1.227,1.073,2,na,108,0,na,na,na,,,
T2025_08_12__152354_492,user,41,133,3,na,na,na,-6838,787,-450,7229,na,na,na,na,na,na
T2025_08_12__152354_620,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_635,user,41,129,3,5.381,1.231,0.988,2,na,107,0,na,na,na,,,
T2025_08_12__152354_637,user,41,133,3,na,na,na,-6815,266,166,7313,na,na,na,na,na,na
T2025_08_12__152354_766,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_780,user,41,129,3,5.402,1.23,1.06,2,na,107,0,na,na,na,,,
T2025_08_12__152354_782,user,41,133,3,na,na,na,-7252,124,-212,6884,na,na,na,na,na,na
T2025_08_12__152354_910,user,53,,,,,,,,,,,,,,,
T2025_08_12__152354_926,user,41,129,3,5.405,1.245,1.035,2,na,107,0,na,na,na,,,
T2025_08_12__152354_928,user,41,133,3,na,na,na,-7484,255,-364,6616,na,na,na,na,na,na
T2025_08_12__152355_055,user,53,,,,,,,,,,,,,,,
T2025_08_12__152355_071,user,41,129,3,5.402,1.268,0.987,2,na,107,0,na,na,na,,,
